0.210269,0.499191,1.0472,0.00782881,0.0469729,0,
0.212422,0.522677,-1.0472,1.51788e-18,0.0469729,0,
0.214183,0.546164,1.0472,0.00782881,0.0469729,0,
0.219859,0.56965,-1.0472,0.0156576,0.0469729,0,
0.229449,0.593137,1.0472,0.0234864,0.0469729,0,
0.242954,0.616623,-1.0472,0.0313152,0.0469729,0,
0.260373,0.64011,1.0472,0.0391441,0.0469729,0,
0.281707,0.663596,-1.0472,0.0469729,0.0469729,0,
0.305193,0.685321,1.0472,0.0469729,0.0391441,0,
0.32868,0.703132,-1.0472,0.0469729,0.0313152,0,
0.352166,0.717028,1.0472,0.0469729,0.0234864,0,
0.375652,0.727009,-1.0472,0.0469729,0.0156576,0,
0.399139,0.7366,1.0472,0.0469729,0.0234864,0,
0.422625,0.746581,-1.0472,0.0469729,0.0156576,0,
0.446112,0.752649,1.0472,0.0469729,0.00782881,0,
0.469598,0.754802,-1.0472,0.0469729,-5.42101e-18,0,
0.491323,0.754802,1.0472,0.0391441,-5.42101e-18,0,
0.510895,0.75304,-1.0472,0.0391441,-0.00782881,0,
0.530467,0.747364,1.0472,0.0391441,-0.0156576,0,
0.551801,0.739535,-1.0472,0.0469729,-0.0156576,0,
0.575287,0.729945,1.0472,0.0469729,-0.0234864,0,
0.598773,0.719963,-1.0472,0.0469729,-0.0156576,0,
0.62226,0.710373,1.0472,0.0469729,-0.0234864,0,
0.645746,0.700391,-1.0472,0.0469729,-0.0156576,0,
0.669233,0.694324,1.0472,0.0469729,-0.00782881,0,
0.692719,0.688648,-1.0472,0.0469729,-0.0156576,0,
0.716206,0.679058,1.0472,0.0469729,-0.0234864,0,
0.739692,0.665553,-1.0472,0.0469729,-0.0313152,0,
0.763178,0.648134,1.0472,0.0469729,-0.0391441,0,
0.786665,0.626801,-1.0472,0.0469729,-0.0469729,0,
0.80839,0.603314,1.0472,0.0391441,-0.0469729,0,
0.8262,0.579828,-1.0472,0.0313152,-0.0469729,0,
0.840097,0.556341,1.0472,0.0234864,-0.0469729,0,
0.850078,0.532855,-1.0472,0.0156576,-0.0469729,0,
0.856146,0.509368,1.0472,0.00782881,-0.0469729,0,
0.858299,0.485882,-1.0472,1.51788e-18,-0.0469729,0,
0.856537,0.462396,1.0472,-0.00782881,-0.0469729,0,
0.850861,0.438909,-1.0472,-0.0156576,-0.0469729,0,
0.841271,0.415423,1.0472,-0.0234864,-0.0469729,0,
0.827766,0.391936,-1.0472,-0.0313152,-0.0469729,0,
0.810347,0.36845,1.0472,-0.0391441,-0.0469729,0,
0.789014,0.344963,-1.0472,-0.0469729,-0.0469729,0,
0.765527,0.321477,1.0472,-0.0469729,-0.0469729,0,
0.743802,0.297991,-1.0472,-0.0391441,-0.0469729,0,
0.722469,0.274504,1.0472,-0.0469729,-0.0469729,0,
0.700744,0.251018,-1.0472,-0.0391441,-0.0469729,0,
0.67941,0.227531,1.0472,-0.0469729,-0.0469729,0,
0.657685,0.204045,-1.0472,-0.0391441,-0.0469729,0,
0.639875,0.180558,1.0472,-0.0313152,-0.0469729,0,
0.625979,0.157072,-1.0472,-0.0234864,-0.0469729,0,
0.612474,0.133586,1.0472,-0.0313152,-0.0469729,0,
0.598578,0.110099,-1.0472,-0.0234864,-0.0469729,0,
0.588596,0.0866127,1.0472,-0.0156576,-0.0469729,0,
0.579006,0.0631263,-1.0472,-0.0234864,-0.0469729,0,
0.569024,0.0396399,1.0472,-0.0156576,-0.0469729,0,
0.562957,0.0161534,-1.0472,-0.00782881,-0.0469729,0,
0.560804,-0.00733299,1.0472,5.42101e-18,-0.0469729,0,
0.560804,-0.0290579,-1.0472,5.42101e-18,-0.0391441,0,
0.562565,-0.04863,1.0472,0.00782881,-0.0391441,0,
0.56648,-0.0699635,-1.0472,0.00782881,-0.0469729,0,
0.572156,-0.0934499,1.0472,0.0156576,-0.0469729,0,
0.581746,-0.116936,-1.0472,0.0234864,-0.0469729,0,
0.595251,-0.140423,1.0472,0.0313152,-0.0469729,0,
0.609147,-0.163909,-1.0472,0.0234864,-0.0469729,0,
0.622651,-0.187396,1.0472,0.0313152,-0.0469729,0,
0.64007,-0.210882,-1.0472,0.0391441,-0.0469729,0,
0.659642,-0.232607,1.0472,0.0391441,-0.0391441,0,
0.679215,-0.253941,-1.0472,0.0391441,-0.0469729,0,
0.697025,-0.277427,1.0472,0.0313152,-0.0469729,0,
0.710921,-0.300913,-1.0472,0.0234864,-0.0469729,0,
0.720903,-0.3244,1.0472,0.0156576,-0.0469729,0,
0.72697,-0.347886,-1.0472,0.00782881,-0.0469729,0,
0.729123,-0.371373,1.0472,1.51788e-18,-0.0469729,0,
0.727362,-0.394859,-1.0472,-0.00782881,-0.0469729,0,
0.721686,-0.418346,1.0472,-0.0156576,-0.0469729,0,
0.712096,-0.441832,-1.0472,-0.0234864,-0.0469729,0,
0.698591,-0.465318,1.0472,-0.0313152,-0.0469729,0,
0.681172,-0.488805,-1.0472,-0.0391441,-0.0469729,0,
0.6616,-0.51053,1.0472,-0.0391441,-0.0391441,0,
0.643789,-0.530102,-1.0472,-0.0313152,-0.0391441,0,
0.5,-0.7,1,0,0,0,
